,_startDate,_endDate,_value
96274,2021-03-18 09:27:49 +0200,2021-03-18 09:34:02 +0200,HKCategoryValueSleepAnalysisInBed
96275,2021-03-18 09:34:03 +0200,2021-03-18 09:36:29 +0200,HKCategoryValueSleepAnalysisInBed
96276,2021-03-18 09:36:51 +0200,2021-03-18 09:36:53 +0200,HKCategoryValueSleepAnalysisInBed
96277,2021-03-18 09:43:14 +0200,2021-03-18 09:44:46 +0200,HKCategoryValueSleepAnalysisInBed
96278,2021-03-18 09:44:52 +0200,2021-03-18 09:52:55 +0200,HKCategoryValueSleepAnalysisInBed
96279,2021-03-18 09:52:56 +0200,2021-03-18 09:56:00 +0200,HKCategoryValueSleepAnalysisInBed
96280,2021-03-18 09:57:04 +0200,2021-03-18 09:57:54 +0200,HKCategoryValueSleepAnalysisInBed
96281,2021-03-19 09:42:13 +0200,2021-03-19 10:00:20 +0200,HKCategoryValueSleepAnalysisInBed
96282,2021-03-20 05:50:51 +0200,2021-03-20 10:00:13 +0200,HKCategoryValueSleepAnalysisInBed
96283,2021-03-22 02:00:00 +0200,2021-03-22 10:01:37 +0200,HKCategoryValueSleepAnalysisInBed
96284,2021-03-23 09:53:10 +0200,2021-03-23 09:55:15 +0200,HKCategoryValueSleepAnalysisInBed
96285,2021-03-24 02:50:00 +0200,2021-03-24 09:51:48 +0200,HKCategoryValueSleepAnalysisInBed
96286,2021-03-24 09:52:32 +0200,2021-03-24 10:50:10 +0200,HKCategoryValueSleepAnalysisInBed
96287,2021-03-25 01:10:00 +0200,2021-03-25 09:12:55 +0200,HKCategoryValueSleepAnalysisInBed
96288,2021-03-26 02:38:16 +0200,2021-03-26 09:00:33 +0200,HKCategoryValueSleepAnalysisInBed
96289,2021-03-26 09:04:22 +0200,2021-03-26 09:04:27 +0200,HKCategoryValueSleepAnalysisInBed
96290,2021-03-26 09:06:05 +0200,2021-03-26 09:07:35 +0200,HKCategoryValueSleepAnalysisInBed
96291,2021-03-26 09:08:21 +0200,2021-03-26 09:16:41 +0200,HKCategoryValueSleepAnalysisInBed
96292,2021-03-26 09:17:03 +0200,2021-03-26 09:22:49 +0200,HKCategoryValueSleepAnalysisInBed
96293,2021-03-26 09:22:50 +0200,2021-03-26 09:26:03 +0200,HKCategoryValueSleepAnalysisInBed
96294,2021-03-26 09:26:33 +0200,2021-03-26 09:26:42 +0200,HKCategoryValueSleepAnalysisInBed
96295,2021-03-26 09:29:05 +0200,2021-03-26 09:35:38 +0200,HKCategoryValueSleepAnalysisInBed
96296,2021-03-26 09:35:54 +0200,2021-03-26 09:39:21 +0200,HKCategoryValueSleepAnalysisInBed
96297,2021-03-27 08:29:33 +0200,2021-03-27 09:13:19 +0200,HKCategoryValueSleepAnalysisInBed
96298,2021-03-27 09:14:57 +0200,2021-03-27 09:27:04 +0200,HKCategoryValueSleepAnalysisInBed
96299,2021-03-27 09:27:11 +0200,2021-03-27 10:02:40 +0200,HKCategoryValueSleepAnalysisInBed
96300,2021-03-29 11:04:13 +0200,2021-03-29 11:05:14 +0200,HKCategoryValueSleepAnalysisInBed
96301,2021-03-30 08:34:46 +0200,2021-03-30 08:34:47 +0200,HKCategoryValueSleepAnalysisInBed
96302,2021-04-01 07:31:04 +0200,2021-04-01 09:01:52 +0200,HKCategoryValueSleepAnalysisInBed
96303,2021-04-02 02:36:44 +0200,2021-04-02 09:00:50 +0200,HKCategoryValueSleepAnalysisInBed
96304,2021-04-03 03:51:34 +0200,2021-04-03 09:07:14 +0200,HKCategoryValueSleepAnalysisInBed
96305,2021-04-03 09:07:35 +0200,2021-04-03 11:48:03 +0200,HKCategoryValueSleepAnalysisInBed
96306,2021-04-05 08:30:24 +0200,2021-04-05 10:53:57 +0200,HKCategoryValueSleepAnalysisInBed
96307,2021-04-06 08:30:28 +0200,2021-04-06 09:00:17 +0200,HKCategoryValueSleepAnalysisInBed
96308,2021-04-08 03:23:24 +0200,2021-04-08 09:01:18 +0200,HKCategoryValueSleepAnalysisInBed
96309,2021-04-09 08:31:51 +0200,2021-04-09 08:33:24 +0200,HKCategoryValueSleepAnalysisInBed
96310,2021-04-10 12:44:34 +0200,2021-04-10 13:10:04 +0200,HKCategoryValueSleepAnalysisInBed
96311,2021-04-12 01:00:00 +0200,2021-04-12 09:01:14 +0200,HKCategoryValueSleepAnalysisInBed
96312,2021-04-13 02:37:11 +0200,2021-04-13 07:33:31 +0200,HKCategoryValueSleepAnalysisInBed
96313,2021-04-13 07:35:52 +0200,2021-04-13 07:52:13 +0200,HKCategoryValueSleepAnalysisInBed
96314,2021-04-13 07:52:14 +0200,2021-04-13 07:57:09 +0200,HKCategoryValueSleepAnalysisInBed
96315,2021-04-13 08:02:57 +0200,2021-04-13 08:07:18 +0200,HKCategoryValueSleepAnalysisInBed
96316,2021-04-13 08:22:31 +0200,2021-04-13 08:23:46 +0200,HKCategoryValueSleepAnalysisInBed
96317,2021-04-13 08:26:16 +0200,2021-04-13 08:36:53 +0200,HKCategoryValueSleepAnalysisInBed
96318,2021-04-13 08:37:11 +0200,2021-04-13 08:41:54 +0200,HKCategoryValueSleepAnalysisInBed
96319,2021-04-14 01:00:00 +0200,2021-04-14 09:00:23 +0200,HKCategoryValueSleepAnalysisInBed
96320,2021-04-15 08:08:33 +0200,2021-04-15 08:55:50 +0200,HKCategoryValueSleepAnalysisInBed
96321,2021-04-16 08:35:52 +0200,2021-04-16 08:41:57 +0200,HKCategoryValueSleepAnalysisInBed
96322,2021-04-17 01:58:15 +0200,2021-04-17 09:00:12 +0200,HKCategoryValueSleepAnalysisInBed
96323,2021-04-19 02:35:25 +0200,2021-04-19 08:19:29 +0200,HKCategoryValueSleepAnalysisInBed
96324,2021-04-19 08:21:25 +0200,2021-04-19 08:44:10 +0200,HKCategoryValueSleepAnalysisInBed
96325,2021-04-19 08:44:14 +0200,2021-04-19 08:49:18 +0200,HKCategoryValueSleepAnalysisInBed
96326,2021-04-20 01:00:00 +0200,2021-04-20 08:18:47 +0200,HKCategoryValueSleepAnalysisInBed
96327,2021-04-20 08:21:09 +0200,2021-04-20 08:34:02 +0200,HKCategoryValueSleepAnalysisInBed
96328,2021-04-21 01:00:00 +0200,2021-04-21 09:00:29 +0200,HKCategoryValueSleepAnalysisInBed
96329,2021-04-23 02:58:09 +0200,2021-04-23 09:00:36 +0200,HKCategoryValueSleepAnalysisInBed
96330,2021-04-24 08:47:18 +0200,2021-04-24 08:49:02 +0200,HKCategoryValueSleepAnalysisInBed
96331,2021-04-26 03:36:38 +0200,2021-04-26 08:00:18 +0200,HKCategoryValueSleepAnalysisInBed
96332,2021-04-26 08:00:36 +0200,2021-04-26 09:00:40 +0200,HKCategoryValueSleepAnalysisInBed
96333,2021-04-27 01:00:00 +0200,2021-04-27 09:01:29 +0200,HKCategoryValueSleepAnalysisInBed
96334,2021-04-28 08:10:52 +0200,2021-04-28 09:00:18 +0200,HKCategoryValueSleepAnalysisInBed
96335,2021-04-29 01:00:00 +0200,2021-04-29 08:11:09 +0200,HKCategoryValueSleepAnalysisInBed
96336,2021-04-29 08:12:26 +0200,2021-04-29 08:34:35 +0200,HKCategoryValueSleepAnalysisInBed
96337,2021-04-29 08:34:36 +0200,2021-04-29 08:53:41 +0200,HKCategoryValueSleepAnalysisInBed
96338,2021-04-30 01:00:00 +0200,2021-04-30 09:10:14 +0200,HKCategoryValueSleepAnalysisInBed
96339,2021-05-03 07:54:11 +0200,2021-05-03 09:00:25 +0200,HKCategoryValueSleepAnalysisInBed
96340,2021-05-04 08:33:59 +0200,2021-05-04 08:35:13 +0200,HKCategoryValueSleepAnalysisInBed
96341,2021-05-05 08:32:06 +0200,2021-05-05 08:33:30 +0200,HKCategoryValueSleepAnalysisInBed
96342,2021-05-06 03:01:18 +0200,2021-05-06 09:00:19 +0200,HKCategoryValueSleepAnalysisInBed
96343,2021-05-07 01:00:00 +0200,2021-05-07 07:53:08 +0200,HKCategoryValueSleepAnalysisInBed
96344,2021-05-07 07:53:38 +0200,2021-05-07 08:30:21 +0200,HKCategoryValueSleepAnalysisInBed
96345,2021-05-08 03:19:56 +0200,2021-05-08 09:00:27 +0200,HKCategoryValueSleepAnalysisInBed
96346,2021-05-11 08:40:56 +0200,2021-05-11 08:45:17 +0200,HKCategoryValueSleepAnalysisInBed
96347,2021-05-12 08:24:10 +0200,2021-05-12 08:30:58 +0200,HKCategoryValueSleepAnalysisInBed
96348,2021-05-12 08:31:27 +0200,2021-05-12 08:31:31 +0200,HKCategoryValueSleepAnalysisInBed
96349,2021-05-13 02:14:13 +0200,2021-05-13 09:00:16 +0200,HKCategoryValueSleepAnalysisInBed
96350,2021-05-14 01:00:00 +0200,2021-05-14 08:10:15 +0200,HKCategoryValueSleepAnalysisInBed
96351,2021-05-14 08:10:46 +0200,2021-05-14 08:10:51 +0200,HKCategoryValueSleepAnalysisInBed
96352,2021-05-14 08:10:55 +0200,2021-05-14 08:12:07 +0200,HKCategoryValueSleepAnalysisInBed
96353,2021-05-14 08:28:28 +0200,2021-05-14 08:30:23 +0200,HKCategoryValueSleepAnalysisInBed
96354,2021-05-14 08:32:37 +0200,2021-05-14 08:33:44 +0200,HKCategoryValueSleepAnalysisInBed
96355,2021-05-15 03:04:13 +0200,2021-05-15 09:00:26 +0200,HKCategoryValueSleepAnalysisInBed
96356,2021-05-17 01:41:11 +0200,2021-05-17 08:07:56 +0200,HKCategoryValueSleepAnalysisAsleep
96357,2021-05-17 08:14:50 +0200,2021-05-17 08:22:58 +0200,HKCategoryValueSleepAnalysisInBed
96358,2021-05-17 08:23:50 +0200,2021-05-17 08:28:45 +0200,HKCategoryValueSleepAnalysisInBed
96359,2021-05-17 00:27:22 +0200,2021-05-17 08:28:47 +0200,HKCategoryValueSleepAnalysisInBed
96360,2021-05-17 08:30:34 +0200,2021-05-17 08:36:23 +0200,HKCategoryValueSleepAnalysisInBed
96361,2021-05-17 23:10:56 +0200,2021-05-18 08:27:07 +0200,HKCategoryValueSleepAnalysisInBed
96362,2021-05-17 23:22:03 +0200,2021-05-18 08:27:07 +0200,HKCategoryValueSleepAnalysisAsleep
96363,2021-05-18 08:39:38 +0200,2021-05-18 09:00:54 +0200,HKCategoryValueSleepAnalysisInBed
96364,2021-05-18 23:29:36 +0200,2021-05-19 00:52:13 +0200,HKCategoryValueSleepAnalysisAsleep
96365,2021-05-19 01:39:53 +0200,2021-05-19 01:39:57 +0200,HKCategoryValueSleepAnalysisInBed
96366,2021-05-18 23:18:35 +0200,2021-05-19 08:29:22 +0200,HKCategoryValueSleepAnalysisInBed
96367,2021-05-19 01:41:47 +0200,2021-05-19 08:29:22 +0200,HKCategoryValueSleepAnalysisAsleep
96368,2021-05-20 02:32:26 +0200,2021-05-20 07:25:29 +0200,HKCategoryValueSleepAnalysisAsleep
96369,2021-05-20 07:54:18 +0200,2021-05-20 08:06:19 +0200,HKCategoryValueSleepAnalysisAsleep
96370,2021-05-20 02:20:26 +0200,2021-05-20 08:20:44 +0200,HKCategoryValueSleepAnalysisInBed
96371,2021-05-20 08:23:26 +0200,2021-05-20 08:39:01 +0200,HKCategoryValueSleepAnalysisInBed
96372,2021-05-21 02:20:23 +0200,2021-05-21 07:51:10 +0200,HKCategoryValueSleepAnalysisAsleep
96373,2021-05-21 01:34:46 +0200,2021-05-21 08:28:20 +0200,HKCategoryValueSleepAnalysisInBed
96374,2021-05-21 01:34:31 +0200,2021-05-21 08:31:28 +0200,HKCategoryValueSleepAnalysisInBed
96375,2021-05-21 08:37:49 +0200,2021-05-21 08:38:24 +0200,HKCategoryValueSleepAnalysisInBed
96376,2021-05-21 08:38:54 +0200,2021-05-21 08:39:31 +0200,HKCategoryValueSleepAnalysisInBed
96377,2021-05-22 01:05:27 +0200,2021-05-22 08:51:47 +0200,HKCategoryValueSleepAnalysisAsleep
96378,2021-05-22 09:00:15 +0200,2021-05-22 09:02:34 +0200,HKCategoryValueSleepAnalysisInBed
96379,2021-05-22 00:55:34 +0200,2021-05-22 09:09:55 +0200,HKCategoryValueSleepAnalysisInBed
96380,2021-05-24 00:53:05 +0200,2021-05-24 05:26:25 +0200,HKCategoryValueSleepAnalysisAsleep
96381,2021-05-24 01:00:00 +0200,2021-05-24 05:31:52 +0200,HKCategoryValueSleepAnalysisInBed
96382,2021-05-24 00:47:24 +0200,2021-05-24 05:32:07 +0200,HKCategoryValueSleepAnalysisInBed
96383,2021-05-24 05:32:37 +0200,2021-05-24 09:00:48 +0200,HKCategoryValueSleepAnalysisInBed
96384,2021-05-25 08:34:13 +0200,2021-05-25 08:34:47 +0200,HKCategoryValueSleepAnalysisInBed
96385,2021-05-26 01:00:00 +0200,2021-05-26 09:00:38 +0200,HKCategoryValueSleepAnalysisInBed
96386,2021-05-25 23:22:28 +0200,2021-05-26 09:00:58 +0200,HKCategoryValueSleepAnalysisInBed
96387,2021-05-25 23:34:02 +0200,2021-05-26 09:00:58 +0200,HKCategoryValueSleepAnalysisAsleep
96388,2021-05-26 23:52:05 +0200,2021-05-27 00:52:59 +0200,HKCategoryValueSleepAnalysisAsleep
96389,2021-05-27 01:26:39 +0200,2021-05-27 07:16:02 +0200,HKCategoryValueSleepAnalysisAsleep
96390,2021-05-26 23:42:28 +0200,2021-05-27 07:43:17 +0200,HKCategoryValueSleepAnalysisInBed
96391,2021-05-27 07:43:50 +0200,2021-05-27 08:15:58 +0200,HKCategoryValueSleepAnalysisInBed
96392,2021-05-27 07:44:29 +0200,2021-05-27 08:15:58 +0200,HKCategoryValueSleepAnalysisAsleep
96393,2021-05-27 08:52:39 +0200,2021-05-27 08:53:57 +0200,HKCategoryValueSleepAnalysisInBed
96394,2021-05-28 01:00:00 +0200,2021-05-28 08:35:16 +0200,HKCategoryValueSleepAnalysisInBed
96395,2021-05-27 23:55:32 +0200,2021-05-28 08:35:28 +0200,HKCategoryValueSleepAnalysisInBed
96396,2021-05-28 00:05:56 +0200,2021-05-28 08:35:28 +0200,HKCategoryValueSleepAnalysisAsleep
96397,2021-05-28 08:40:33 +0200,2021-05-28 08:51:03 +0200,HKCategoryValueSleepAnalysisInBed
96398,2021-05-29 01:47:37 +0200,2021-05-29 08:58:46 +0200,HKCategoryValueSleepAnalysisInBed
96399,2021-05-29 08:59:42 +0200,2021-05-29 09:00:10 +0200,HKCategoryValueSleepAnalysisInBed
96400,2021-05-29 01:47:34 +0200,2021-05-29 09:00:26 +0200,HKCategoryValueSleepAnalysisInBed
96401,2021-05-29 01:56:13 +0200,2021-05-29 09:00:26 +0200,HKCategoryValueSleepAnalysisAsleep
96402,2021-05-31 01:43:14 +0200,2021-05-31 08:35:17 +0200,HKCategoryValueSleepAnalysisInBed
96403,2021-05-31 01:53:08 +0200,2021-05-31 10:05:40 +0200,HKCategoryValueSleepAnalysisAsleep
96404,2021-05-31 01:42:53 +0200,2021-05-31 10:15:56 +0200,HKCategoryValueSleepAnalysisInBed
96405,2021-06-01 03:34:07 +0200,2021-06-01 08:03:01 +0200,HKCategoryValueSleepAnalysisInBed
96406,2021-06-01 08:22:09 +0200,2021-06-01 08:31:28 +0200,HKCategoryValueSleepAnalysisInBed
96407,2021-06-02 01:00:00 +0200,2021-06-02 08:31:05 +0200,HKCategoryValueSleepAnalysisInBed
96408,2021-06-02 08:33:14 +0200,2021-06-02 08:33:34 +0200,HKCategoryValueSleepAnalysisInBed
96409,2021-06-02 08:35:08 +0200,2021-06-02 08:35:55 +0200,HKCategoryValueSleepAnalysisInBed
96410,2021-06-01 22:29:06 +0200,2021-06-02 08:36:09 +0200,HKCategoryValueSleepAnalysisInBed
96411,2021-06-01 23:39:55 +0200,2021-06-02 08:36:09 +0200,HKCategoryValueSleepAnalysisAsleep
96412,2021-06-03 01:16:20 +0200,2021-06-03 01:17:01 +0200,HKCategoryValueSleepAnalysisInBed
96413,2021-06-03 01:39:54 +0200,2021-06-03 07:12:59 +0200,HKCategoryValueSleepAnalysisAsleep
96414,2021-06-03 07:59:06 +0200,2021-06-03 08:01:21 +0200,HKCategoryValueSleepAnalysisInBed
96415,2021-06-03 08:01:42 +0200,2021-06-03 08:13:37 +0200,HKCategoryValueSleepAnalysisInBed
96416,2021-06-03 01:19:10 +0200,2021-06-03 08:13:48 +0200,HKCategoryValueSleepAnalysisInBed
96417,2021-06-03 08:17:57 +0200,2021-06-03 08:21:48 +0200,HKCategoryValueSleepAnalysisInBed
96418,2021-06-03 08:22:22 +0200,2021-06-03 08:22:26 +0200,HKCategoryValueSleepAnalysisInBed
96419,2021-06-03 08:25:34 +0200,2021-06-03 08:26:38 +0200,HKCategoryValueSleepAnalysisInBed
96420,2021-06-03 08:27:59 +0200,2021-06-03 08:32:01 +0200,HKCategoryValueSleepAnalysisInBed
96421,2021-06-03 08:33:18 +0200,2021-06-03 08:34:02 +0200,HKCategoryValueSleepAnalysisInBed
96422,2021-06-05 01:00:00 +0200,2021-06-05 03:47:02 +0200,HKCategoryValueSleepAnalysisInBed
96423,2021-06-07 01:00:00 +0200,2021-06-07 11:03:23 +0200,HKCategoryValueSleepAnalysisInBed
96424,2021-06-08 07:28:34 +0200,2021-06-08 08:46:55 +0200,HKCategoryValueSleepAnalysisInBed
96425,2021-06-09 00:20:00 +0200,2021-06-09 08:15:07 +0200,HKCategoryValueSleepAnalysisInBed
96426,2021-06-10 01:40:04 +0200,2021-06-10 06:42:13 +0200,HKCategoryValueSleepAnalysisInBed
96427,2021-06-10 06:42:19 +0200,2021-06-10 06:42:33 +0200,HKCategoryValueSleepAnalysisInBed
96428,2021-06-10 06:44:42 +0200,2021-06-10 06:56:36 +0200,HKCategoryValueSleepAnalysisInBed
96429,2021-06-10 06:56:49 +0200,2021-06-10 06:59:04 +0200,HKCategoryValueSleepAnalysisInBed
96430,2021-06-11 02:02:26 +0200,2021-06-11 08:21:17 +0200,HKCategoryValueSleepAnalysisInBed
96431,2021-06-12 04:33:26 +0200,2021-06-12 09:00:00 +0200,HKCategoryValueSleepAnalysisInBed
96432,2021-06-15 01:43:28 +0200,2021-06-15 07:39:16 +0200,HKCategoryValueSleepAnalysisInBed
96433,2021-06-16 05:45:04 +0200,2021-06-16 07:30:14 +0200,HKCategoryValueSleepAnalysisInBed
96434,2021-06-17 08:32:11 +0200,2021-06-17 08:34:46 +0200,HKCategoryValueSleepAnalysisInBed
96435,2021-06-18 02:00:28 +0200,2021-06-18 08:34:18 +0200,HKCategoryValueSleepAnalysisInBed
96436,2021-06-18 08:34:42 +0200,2021-06-18 08:55:28 +0200,HKCategoryValueSleepAnalysisInBed
96437,2021-06-19 12:56:50 +0200,2021-06-19 13:21:16 +0200,HKCategoryValueSleepAnalysisInBed
96438,2021-06-22 07:14:45 +0200,2021-06-22 07:14:54 +0200,HKCategoryValueSleepAnalysisInBed
96439,2021-06-23 01:15:00 +0200,2021-06-23 07:21:03 +0200,HKCategoryValueSleepAnalysisInBed
96440,2021-06-23 07:21:36 +0200,2021-06-23 09:20:04 +0200,HKCategoryValueSleepAnalysisInBed
96441,2021-06-24 00:33:37 +0200,2021-06-24 09:06:00 +0200,HKCategoryValueSleepAnalysisInBed
96442,2021-06-25 01:52:47 +0200,2021-06-25 09:42:50 +0200,HKCategoryValueSleepAnalysisInBed
96443,2021-06-25 09:42:55 +0200,2021-06-25 09:46:42 +0200,HKCategoryValueSleepAnalysisInBed
96444,2021-06-26 03:01:12 +0200,2021-06-26 08:35:52 +0200,HKCategoryValueSleepAnalysisInBed
96445,2021-06-26 08:35:55 +0200,2021-06-26 09:15:42 +0200,HKCategoryValueSleepAnalysisInBed
96446,2021-06-28 08:28:32 +0200,2021-06-28 09:58:28 +0200,HKCategoryValueSleepAnalysisInBed
96447,2021-06-28 09:59:35 +0200,2021-06-28 10:00:05 +0200,HKCategoryValueSleepAnalysisInBed
96448,2021-06-29 09:04:00 +0200,2021-06-29 09:20:08 +0200,HKCategoryValueSleepAnalysisInBed
96449,2021-06-30 00:20:00 +0200,2021-06-30 08:23:25 +0200,HKCategoryValueSleepAnalysisInBed
96450,2021-07-02 01:04:39 +0200,2021-07-02 07:22:29 +0200,HKCategoryValueSleepAnalysisInBed
96451,2021-07-03 03:51:38 +0200,2021-07-03 07:25:16 +0200,HKCategoryValueSleepAnalysisInBed
96452,2021-07-03 07:25:42 +0200,2021-07-03 09:00:00 +0200,HKCategoryValueSleepAnalysisInBed
96453,2021-07-05 06:15:24 +0200,2021-07-05 10:01:30 +0200,HKCategoryValueSleepAnalysisInBed
96454,2021-07-06 07:15:19 +0200,2021-07-06 07:25:41 +0200,HKCategoryValueSleepAnalysisInBed
96455,2021-07-06 07:26:40 +0200,2021-07-06 07:26:42 +0200,HKCategoryValueSleepAnalysisInBed
96456,2021-07-06 07:26:49 +0200,2021-07-06 07:29:10 +0200,HKCategoryValueSleepAnalysisInBed
96457,2021-07-06 07:36:15 +0200,2021-07-06 07:36:16 +0200,HKCategoryValueSleepAnalysisInBed
96458,2021-07-06 07:39:08 +0200,2021-07-06 07:41:43 +0200,HKCategoryValueSleepAnalysisInBed
96459,2021-07-06 07:44:11 +0200,2021-07-06 07:45:05 +0200,HKCategoryValueSleepAnalysisInBed
96460,2021-07-07 07:08:15 +0200,2021-07-07 09:26:16 +0200,HKCategoryValueSleepAnalysisInBed
96461,2021-07-07 09:26:20 +0200,2021-07-07 10:05:48 +0200,HKCategoryValueSleepAnalysisInBed
96462,2021-07-07 10:05:51 +0200,2021-07-07 10:23:13 +0200,HKCategoryValueSleepAnalysisInBed
96463,2021-07-08 08:44:25 +0200,2021-07-08 09:31:46 +0200,HKCategoryValueSleepAnalysisInBed
96464,2021-07-09 09:34:44 +0200,2021-07-09 09:37:47 +0200,HKCategoryValueSleepAnalysisInBed
96465,2021-07-10 02:00:00 +0200,2021-07-10 08:23:04 +0200,HKCategoryValueSleepAnalysisInBed
96466,2021-07-10 08:24:03 +0200,2021-07-10 09:02:34 +0200,HKCategoryValueSleepAnalysisInBed
96467,2021-07-10 09:03:07 +0200,2021-07-10 09:22:26 +0200,HKCategoryValueSleepAnalysisInBed
96468,2021-07-10 09:27:06 +0200,2021-07-10 09:27:07 +0200,HKCategoryValueSleepAnalysisInBed
96469,2021-07-10 09:27:16 +0200,2021-07-10 09:27:17 +0200,HKCategoryValueSleepAnalysisInBed
96470,2021-07-12 02:00:00 +0200,2021-07-12 08:38:20 +0200,HKCategoryValueSleepAnalysisInBed
96471,2021-07-12 08:38:31 +0200,2021-07-12 10:00:21 +0200,HKCategoryValueSleepAnalysisInBed
96472,2021-07-13 02:00:00 +0200,2021-07-13 10:00:22 +0200,HKCategoryValueSleepAnalysisInBed
96473,2021-07-14 02:00:00 +0200,2021-07-14 09:25:43 +0200,HKCategoryValueSleepAnalysisInBed
96474,2021-07-15 01:11:36 +0200,2021-07-15 08:16:57 +0200,HKCategoryValueSleepAnalysisAsleep
96475,2021-07-15 02:00:00 +0200,2021-07-15 09:00:44 +0200,HKCategoryValueSleepAnalysisInBed
96476,2021-07-15 00:53:45 +0200,2021-07-15 09:00:47 +0200,HKCategoryValueSleepAnalysisInBed
96477,2021-07-15 09:22:02 +0200,2021-07-15 09:22:42 +0200,HKCategoryValueSleepAnalysisInBed
96478,2021-07-15 09:22:56 +0200,2021-07-15 09:24:18 +0200,HKCategoryValueSleepAnalysisInBed
96479,2021-07-15 09:25:00 +0200,2021-07-15 09:25:46 +0200,HKCategoryValueSleepAnalysisInBed
96480,2021-07-15 09:28:21 +0200,2021-07-15 09:38:33 +0200,HKCategoryValueSleepAnalysisInBed
96481,2021-07-16 16:15:23 +0200,2021-07-16 17:00:46 +0200,HKCategoryValueSleepAnalysisInBed
96482,2021-07-17 09:35:25 +0200,2021-07-17 17:00:04 +0200,HKCategoryValueSleepAnalysisInBed
96483,2021-07-19 10:08:04 +0200,2021-07-19 16:16:44 +0200,HKCategoryValueSleepAnalysisInBed
96484,2021-07-19 16:16:46 +0200,2021-07-19 17:00:10 +0200,HKCategoryValueSleepAnalysisInBed
96485,2021-07-20 09:00:00 +0200,2021-07-20 16:55:53 +0200,HKCategoryValueSleepAnalysisInBed
96486,2021-07-20 16:56:29 +0200,2021-07-20 16:57:06 +0200,HKCategoryValueSleepAnalysisInBed
96487,2021-07-21 09:00:00 +0200,2021-07-21 17:01:19 +0200,HKCategoryValueSleepAnalysisInBed
96488,2021-07-22 13:30:42 +0200,2021-07-22 17:00:49 +0200,HKCategoryValueSleepAnalysisInBed
96489,2021-07-24 09:00:00 +0200,2021-07-24 17:00:21 +0200,HKCategoryValueSleepAnalysisInBed
96490,2021-07-25 16:52:06 +0200,2021-07-25 16:54:03 +0200,HKCategoryValueSleepAnalysisInBed
96491,2021-07-26 16:11:10 +0200,2021-07-26 16:12:41 +0200,HKCategoryValueSleepAnalysisInBed
96492,2021-07-27 16:12:42 +0200,2021-07-27 16:33:48 +0200,HKCategoryValueSleepAnalysisInBed
96493,2021-07-28 10:45:30 +0200,2021-07-28 15:30:09 +0200,HKCategoryValueSleepAnalysisInBed
96494,2021-07-28 15:30:17 +0200,2021-07-28 16:38:33 +0200,HKCategoryValueSleepAnalysisInBed
96495,2021-07-29 13:31:40 +0200,2021-07-29 15:53:29 +0200,HKCategoryValueSleepAnalysisInBed
96496,2021-07-29 15:54:14 +0200,2021-07-29 15:56:05 +0200,HKCategoryValueSleepAnalysisInBed
96497,2021-07-29 15:56:17 +0200,2021-07-29 15:56:32 +0200,HKCategoryValueSleepAnalysisInBed
96498,2021-07-29 15:57:00 +0200,2021-07-29 15:57:22 +0200,HKCategoryValueSleepAnalysisInBed
96499,2021-07-29 15:59:48 +0200,2021-07-29 16:00:02 +0200,HKCategoryValueSleepAnalysisInBed
96500,2021-07-29 16:00:14 +0200,2021-07-29 16:00:26 +0200,HKCategoryValueSleepAnalysisInBed
96501,2021-07-29 16:00:33 +0200,2021-07-29 16:12:43 +0200,HKCategoryValueSleepAnalysisInBed
96502,2021-07-29 16:13:16 +0200,2021-07-29 16:15:00 +0200,HKCategoryValueSleepAnalysisInBed
96503,2021-07-29 16:15:09 +0200,2021-07-29 16:19:48 +0200,HKCategoryValueSleepAnalysisInBed
96504,2021-07-29 16:19:52 +0200,2021-07-29 16:20:07 +0200,HKCategoryValueSleepAnalysisInBed
96505,2021-07-29 16:20:10 +0200,2021-07-29 16:21:07 +0200,HKCategoryValueSleepAnalysisInBed
96506,2021-07-29 16:21:26 +0200,2021-07-29 16:29:24 +0200,HKCategoryValueSleepAnalysisInBed
96507,2021-07-29 16:29:36 +0200,2021-07-29 16:30:10 +0200,HKCategoryValueSleepAnalysisInBed
96508,2021-07-29 16:30:14 +0200,2021-07-29 16:32:28 +0200,HKCategoryValueSleepAnalysisInBed
96509,2021-07-30 07:00:00 +0200,2021-07-30 13:38:45 +0200,HKCategoryValueSleepAnalysisInBed
96510,2021-07-30 13:38:52 +0200,2021-07-30 15:00:18 +0200,HKCategoryValueSleepAnalysisInBed
96511,2021-07-31 18:39:52 +0200,2021-07-31 19:05:42 +0200,HKCategoryValueSleepAnalysisInBed
96512,2021-08-02 09:00:00 +0200,2021-08-02 16:23:48 +0200,HKCategoryValueSleepAnalysisInBed
96513,2021-08-02 16:24:26 +0200,2021-08-02 16:24:35 +0200,HKCategoryValueSleepAnalysisInBed
96514,2021-08-02 16:31:21 +0200,2021-08-02 16:31:23 +0200,HKCategoryValueSleepAnalysisInBed
96515,2021-08-02 16:32:37 +0200,2021-08-02 16:33:06 +0200,HKCategoryValueSleepAnalysisInBed
96516,2021-08-03 09:00:00 +0200,2021-08-03 16:45:19 +0200,HKCategoryValueSleepAnalysisInBed
96517,2021-08-04 15:52:53 +0200,2021-08-04 17:01:00 +0200,HKCategoryValueSleepAnalysisInBed
96518,2021-08-05 10:13:01 +0200,2021-08-05 15:50:03 +0200,HKCategoryValueSleepAnalysisInBed
