"Time","lat","long","alt","alt_WGS84","speed","dir","dist","horizontal_acc","vertical_acc","sattelites"
6.519969543E2,5.235833236E1,4.886474855E0,2.085289443E0,4.476795618E1,6.785608262E0,4.787258816E0,3.413437408E0,4.756064267E0,4.756064267E0,-1.000000000E0
6.529969586E2,5.235840139E1,4.886470602E0,2.493116957E0,4.517568875E1,7.132115310E0,1.979360043E0,3.420576870E0,4.758847433E0,4.758847433E0,-1.000000000E0
6.539969363E2,5.235846517E1,4.886482707E0,1.971636429E0,4.465411126E1,7.091506348E0,3.926725929E0,3.427370396E0,4.753547315E0,4.753547315E0,-1.000000000E0
6.549966235E2,5.235852616E1,4.886488604E0,1.368565868E0,4.405095124E1,6.894340622E0,4.341767108E0,3.433918520E0,4.753723391E0,4.753723391E0,-1.000000000E0
6.559966036E2,5.235858501E1,4.886492189E0,1.428228416E0,4.411052870E1,6.637279190E0,2.875295601E0,3.440852225E0,4.753400385E0,4.753400385E0,-1.000000000E0
6.569965845E2,5.235864693E1,4.886504285E0,1.763840034E0,4.444604598E1,6.624618297E0,3.934513566E0,3.448432975E0,4.755624390E0,4.755624390E0,-1.000000000E0
6.579965662E2,5.235871472E1,4.886492459E0,1.196451667E0,4.387856879E1,6.863079560E0,3.596899093E2,3.455794855E0,4.755517004E0,4.755517004E0,-1.000000000E0
6.589965489E2,5.235878032E1,4.886507045E0,1.262972166E0,4.394498832E1,6.922288327E0,2.592666277E0,3.463024525E0,4.758679780E0,4.758679780E0,-1.000000000E0
6.599965307E2,5.235884372E1,4.886530699E0,2.048969803E0,4.473088286E1,6.848388951E0,7.373695913E0,3.469593160E0,4.760893465E0,4.760893465E0,-1.000000000E0
6.609965132E2,5.235890243E1,4.886541314E0,2.123827928E0,4.480565202E1,6.638820417E0,7.520554839E0,3.476482157E0,4.762267090E0,4.762267090E0,-1.000000000E0
6.619964956E2,5.235896375E1,4.886555866E0,1.766861506E0,4.444859069E1,6.621175444E0,7.938985806E0,3.484489498E0,4.762398727E0,4.762398727E0,-1.000000000E0
6.629964786E2,5.235903566E1,4.886562058E0,3.117167434E0,4.579879159E1,7.073400342E0,5.173880883E0,3.491530191E0,4.762254951E0,4.762254951E0,-1.000000000E0
6.639964613E2,5.235909891E1,4.886557267E0,2.591191514E0,4.527272920E1,6.997902100E0,1.476291330E0,3.498607370E0,4.760288876E0,4.760288876E0,-1.000000000E0
6.649964447E2,5.235916246E1,4.886562923E0,2.549841667E0,4.523128642E1,6.980234998E0,1.919187702E0,3.505342836E0,4.757577095E0,4.757577095E0,-1.000000000E0
6.659964278E2,5.235922301E1,4.886565533E0,2.501202856E0,4.518256067E1,6.754223488E0,1.642872111E0,3.512390642E0,4.755286486E0,4.755286486E0,-1.000000000E0
6.669964107E2,5.235928638E1,4.886568105E0,2.364645215E0,4.504591215E1,6.733470302E0,1.751601467E0,3.520316377E0,4.750551114E0,4.750551114E0,-1.000000000E0
6.679963946E2,5.235935698E1,4.886584114E0,2.239324426E0,4.492048251E1,7.143070260E0,5.081599689E0,3.527287631E0,4.752610958E0,4.752610958E0,-1.000000000E0
6.689963777E2,5.235941948E1,4.886592173E0,3.646980881E0,4.632804613E1,6.998682580E0,5.582548895E0,3.533753252E0,4.751816558E0,4.751816558E0,-1.000000000E0
6.699963614E2,5.235947759E1,4.886588606E0,3.392682414E0,4.607366774E1,6.728220581E0,3.267244108E0,3.540208916E0,4.747173337E0,4.747173337E0,-1.000000000E0
6.709963449E2,5.235953550E1,4.886581983E0,2.461806311E0,4.514271375E1,6.525324887E0,3.705828800E-1,3.547072909E0,4.749143935E0,4.749143935E0,-1.000000000E0
6.719963291E2,5.235959706E1,4.886589562E0,1.531372146E0,4.421218836E1,6.596820886E0,2.556410019E0,3.553430844E0,4.757885705E0,4.757885705E0,-1.000000000E0
6.729963132E2,5.235965407E1,4.886596838E0,1.809972825E0,4.449070441E1,6.406738608E0,4.271598745E0,3.559947706E0,4.755959166E0,4.755959166E0,-1.000000000E0
6.739962969E2,5.235971266E1,4.886598460E0,1.643322716E0,4.432397069E1,6.310956188E0,3.557415132E0,3.564991800E0,4.757443778E0,4.757443778E0,-1.000000000E0
6.749962816E2,5.235975640E1,4.886618167E0,3.531936165E-1,4.303376851E1,5.636596281E0,9.876243372E0,3.570263626E0,4.756123478E0,4.756123478E0,-1.000000000E0
6.759962651E2,5.235980218E1,4.886638364E0,7.171651563E-1,4.339766380E1,5.326718122E0,1.364613179E1,3.575120432E0,4.752600010E0,4.752600010E0,-1.000000000E0
6.769962502E2,5.235984112E1,4.886670766E0,1.605474385E0,4.428589938E1,4.864893551E0,1.890143952E1,3.581120270E0,4.751060074E0,4.751060074E0,-1.000000000E0
6.779962344E2,5.235988603E1,4.886719733E0,1.643091273E0,4.432342463E1,5.093696308E0,2.659757412E1,3.586531967E0,4.751843357E0,4.751843357E0,-1.000000000E0
6.789962184E2,5.235992553E1,4.886766302E0,1.870286462E0,4.455053720E1,5.056845239E0,3.186569541E1,3.589976351E0,4.747551192E0,4.747551192E0,-1.000000000E0
6.799962028E2,5.235995324E1,4.886788967E0,2.128931315E0,4.480912987E1,4.196793985E0,3.287962476E1,3.592251841E0,4.748557216E0,4.748557216E0,-1.000000000E0
6.809961878E2,5.235997206E1,4.886802104E0,2.401346836E0,4.508151125E1,3.042046485E0,3.329690588E1,3.594069634E0,4.742457079E0,4.742457079E0,-1.000000000E0
6.819961723E2,5.235998223E1,4.886823061E0,2.449230430E0,4.512936839E1,2.193282252E0,4.617872121E1,3.595936369E0,4.733352587E0,4.733352587E0,-1.000000000E0
6.829961565E2,5.235999377E1,4.886843036E0,2.958373500E0,4.563848365E1,1.740519729E0,4.934791528E1,3.596511507E0,4.737433325E0,4.737433325E0,-1.000000000E0
6.839961414E2,5.235999885E1,4.886841437E0,2.197410070E0,4.487751398E1,8.185457744E-1,3.836359360E1,3.596921672E0,4.735499290E0,4.735499290E0,-1.000000000E0
6.849961259E2,5.235999642E1,4.886836887E0,2.204226430E0,4.488433639E1,0.000000000E0,3.167260048E1,3.597396952E0,4.731822935E0,4.731822935E0,-1.000000000E0
6.859961113E2,5.235999803E1,4.886830403E0,2.175722396E0,4.485583383E1,0.000000000E0,3.167259446E1,3.598211176E0,4.743232770E0,4.743232770E0,-1.000000000E0
6.869960963E2,5.235999732E1,4.886842336E0,2.384314569E0,4.506442012E1,0.000000000E0,3.167260529E1,3.598747253E0,4.740474517E0,4.740474517E0,-1.000000000E0
6.879960803E2,5.235999792E1,4.886850169E0,2.592900925E0,4.527300110E1,0.000000000E0,3.167261227E1,3.599448451E0,4.763451522E0,4.763451522E0,-1.000000000E0
6.889960656E2,5.235999217E1,4.886845910E0,2.621004237E0,4.530111498E1,0.000000000E0,3.167260907E1,3.600526553E0,4.777712270E0,4.777712270E0,-1.000000000E0
6.899960498E2,5.236000187E1,4.886845776E0,1.642243859E0,4.432234100E1,0.000000000E0,3.779573624E0,3.600635954E0,4.775285363E0,4.775285363E0,-1.000000000E0
6.909960350E2,5.236000257E1,4.886844654E0,1.312146213E0,4.399224300E1,0.000000000E0,3.779572645E0,3.600635954E0,4.786343168E0,4.786343168E0,-1.000000000E0
6.919960204E2,5.236000257E1,4.886844654E0,1.312146213E0,4.399224300E1,0.000000000E0,3.779572645E0,3.600635954E0,4.801488169E0,4.801488169E0,-1.000000000E0
6.929960052E2,5.236000257E1,4.886844654E0,1.312146213E0,4.399224300E1,0.000000000E0,3.779572645E0,3.602339378E0,4.841110786E0,4.841110786E0,-1.000000000E0
6.939959905E2,5.236001571E1,4.886857559E0,-5.816865303E-1,4.209838427E1,4.582696964E-1,3.656785836E1,3.602970508E0,4.837954188E0,4.837954188E0,-1.000000000E0
6.949959748E2,5.236001696E1,4.886866624E0,6.285782978E-1,4.330864210E1,5.779806909E-1,6.033768602E1,3.603352624E0,4.830837266E0,4.830837266E0,-1.000000000E0
6.959959610E2,5.236002039E1,4.886866206E0,1.218664486E0,4.389872369E1,0.000000000E0,6.194130381E1,3.603873969E0,4.808241618E0,4.808241618E0,-1.000000000E0
6.969959460E2,5.236002505E1,4.886867073E0,1.809563349E0,4.448961548E1,0.000000000E0,6.194130389E1,3.604876111E0,4.822093231E0,4.822093231E0,-1.000000000E0
6.979959306E2,5.236003253E1,4.886875314E0,2.236588016E0,4.491662484E1,0.000000000E0,6.194130975E1,3.605120236E0,4.800383602E0,4.800383602E0,-1.000000000E0
6.989959152E2,5.236003405E1,4.886877900E0,7.461241260E-1,4.342615731E1,8.514412707E-1,-1.000000000E0,3.605336242E0,4.797699731E0,4.797699731E0,-1.000000000E0
6.999959008E2,5.236003564E1,4.886876061E0,9.091752898E-1,4.358920730E1,5.062625643E-1,-1.000000000E0,3.605752227E0,4.791282008E0,4.791282008E0,-1.000000000E0
7.009958849E2,5.236003465E1,4.886870151E0,1.704970725E0,4.438500754E1,0.000000000E0,-1.000000000E0,3.605870207E0,4.793544507E0,4.793544507E0,-1.000000000E0
7.019958706E2,5.236003570E1,4.886870376E0,2.011031548E0,4.469106674E1,0.000000000E0,-1.000000000E0,3.605881346E0,4.795119277E0,4.795119277E0,-1.000000000E0
7.029958562E2,5.236003573E1,4.886870532E0,2.033620796E0,4.471365586E1,0.000000000E0,-1.000000000E0,3.606110438E0,4.792715660E0,4.792715660E0,-1.000000000E0
7.039958411E2,5.236003369E1,4.886870897E0,2.470940520E0,4.515097826E1,0.000000000E0,-1.000000000E0,3.606110438E0,4.795605616E0,4.795605616E0,-1.000000000E0
7.049958264E2,5.236003369E1,4.886870897E0,2.470940520E0,4.515097826E1,0.000000000E0,-1.000000000E0,3.606359277E0,4.799865767E0,4.799865767E0,-1.000000000E0
7.059958116E2,5.236003592E1,4.886870927E0,2.007177345E0,4.468721191E1,0.000000000E0,-1.000000000E0,3.606437598E0,4.806865846E0,4.806865846E0,-1.000000000E0
7.069957969E2,5.236003575E1,4.886872044E0,1.881450538E0,4.456148471E1,0.000000000E0,-1.000000000E0,3.606966249E0,4.797460917E0,4.797460917E0,-1.000000000E0
7.079957823E2,5.236003119E1,4.886869812E0,-3.612462431E-1,4.231879564E1,1.130495556E0,-1.000000000E0,3.607034107E0,4.792041424E0,4.792041424E0,-1.000000000E0
7.089957675E2,5.236003118E1,4.886870811E0,-3.278041799E-1,4.235223715E1,8.043836733E-1,-1.000000000E0,3.607046147E0,4.832240128E0,4.832240128E0,-1.000000000E0
7.099957530E2,5.236003108E1,4.886870728E0,1.817581058E-2,4.269821732E1,0.000000000E0,-1.000000000E0,3.607256422E0,4.902641883E0,4.902641883E0,-1.000000000E0
7.109957378E2,5.236003247E1,4.886868625E0,1.351471444E0,4.403151221E1,0.000000000E0,-1.000000000E0,3.607256422E0,4.980596985E0,4.980596985E0,-1.000000000E0
7.119957235E2,5.236003247E1,4.886868625E0,1.351471444E0,4.403151221E1,0.000000000E0,-1.000000000E0,3.607256422E0,5.006362209E0,5.006362209E0,-1.000000000E0
7.129957082E2,5.236003247E1,4.886868625E0,1.351471444E0,4.403151221E1,0.000000000E0,-1.000000000E0,3.607256422E0,5.049889261E0,5.049889261E0,-1.000000000E0
7.139956944E2,5.236003247E1,4.886868625E0,1.351471444E0,4.403151221E1,0.000000000E0,-1.000000000E0,3.607256422E0,5.105490241E0,5.105490241E0,-1.000000000E0
7.149956793E2,5.236003247E1,4.886868625E0,1.351471444E0,4.403151221E1,0.000000000E0,-1.000000000E0,3.607256422E0,5.118106205E0,5.118106205E0,-1.000000000E0
7.159956642E2,5.236003247E1,4.886868625E0,1.351471444E0,4.403151221E1,0.000000000E0,-1.000000000E0,3.608173749E0,5.121386579E0,5.121386579E0,-1.000000000E0
7.169956496E2,5.236002609E1,4.886877181E0,1.009363483E0,4.368940832E1,0.000000000E0,-1.000000000E0,3.608552044E0,5.146889530E0,5.146889530E0,-1.000000000E0
7.179956350E2,5.236002941E1,4.886876031E0,9.029806899E-1,4.358302149E1,0.000000000E0,-1.000000000E0,3.609868405E0,5.171900059E0,5.171900059E0,-1.000000000E0
7.189956206E2,5.236004038E1,4.886883348E0,9.029942676E-1,4.358301538E1,0.000000000E0,-1.000000000E0,3.611854997E0,5.185966564E0,5.185966564E0,-1.000000000E0
7.199956056E2,5.236005248E1,4.886904866E0,1.113352801E0,4.379334441E1,0.000000000E0,-1.000000000E0,3.613840321E0,5.176643872E0,5.176643872E0,-1.000000000E0
7.209955903E2,5.236006342E1,4.886927974E0,1.409618615E0,4.408958145E1,0.000000000E0,-1.000000000E0,3.618430537E0,5.132406643E0,5.132406643E0,-1.000000000E0
7.219955763E2,5.236009342E1,4.886974404E0,1.952435522E0,4.463232921E1,1.951996214E0,4.485312735E1,3.622569964E0,5.054622588E0,5.054622588E0,-1.000000000E0
7.229955612E2,5.236012386E1,4.887009493E0,8.911025632E0,5.159085611E1,2.896924076E0,4.164614106E1,3.625554230E0,5.089419004E0,5.089419004E0,-1.000000000E0
7.239955469E2,5.236014242E1,4.887041242E0,9.367762420E0,5.204754838E1,3.022474120E0,4.193756211E1,3.628112201E0,5.092965087E0,5.092965087E0,-1.000000000E0
7.249955323E2,5.236016293E1,4.887058291E0,8.530549170E0,5.121029634E1,2.849931923E0,3.110843805E1,3.630492666E0,5.098645702E0,5.098645702E0,-1.000000000E0
7.259955170E2,5.236017785E1,4.887033150E0,7.369958336E0,5.004969898E1,2.252063009E0,3.494196061E2,3.633768131E0,5.101884409E0,5.101884409E0,-1.000000000E0
7.269955026E2,5.236019103E1,4.886990013E0,6.038147635E0,4.871789459E1,2.438508046E0,3.155612499E2,3.638157459E0,5.130317176E0,5.130317176E0,-1.000000000E0
7.279954880E2,5.236020256E1,4.886928191E0,4.474881098E0,4.715464749E1,3.125188610E0,3.035766123E2,3.642035145E0,5.169169774E0,5.169169774E0,-1.000000000E0
7.289954734E2,5.236021497E1,4.886874831E0,3.258654087E0,4.593843377E1,3.483995963E0,3.014567145E2,3.645759958E0,5.276071376E0,5.276071376E0,-1.000000000E0
7.299954591E2,5.236022001E1,4.886820603E0,1.648787567E0,4.432859146E1,3.524076653E0,2.982067930E2,3.650050157E0,5.336398782E0,5.336398782E0,-1.000000000E0
7.309954436E2,5.236023607E1,4.886763155E0,1.129126431E0,4.380894085E1,3.805804172E0,2.995785517E2,3.653989892E0,5.356973708E0,5.356973708E0,-1.000000000E0
7.319954288E2,5.236025877E1,4.886718619E0,2.334046860E0,4.501385496E1,3.870374383E0,3.037368969E2,3.657839309E0,5.375832608E0,5.375832608E0,-1.000000000E0
7.329954146E2,5.236027870E1,4.886672262E0,2.373970481E0,4.505377724E1,3.846951434E0,3.050386706E2,3.662543969E0,5.412942609E0,5.412942609E0,-1.000000000E0
7.339954013E2,5.236030487E1,4.886617819E0,2.324253527E0,4.500405481E1,3.962508808E0,3.072411606E2,3.666789917E0,5.422789749E0,5.422789749E0,-1.000000000E0
7.349953860E2,5.236032799E1,4.886568056E0,2.912008561E0,4.559180596E1,3.899338620E0,3.092343859E2,3.672505507E0,5.461590401E0,5.461590401E0,-1.000000000E0
7.359953707E2,5.236035277E1,4.886494315E0,2.939906272E0,4.561971130E1,4.263727409E0,3.064363270E2,3.677682573E0,5.461404599E0,5.461404599E0,-1.000000000E0
7.369953562E2,5.236037831E1,4.886430572E0,2.535349509E0,4.521515531E1,4.358305547E0,3.078578508E2,3.681938113E0,5.539146513E0,5.539146513E0,-1.000000000E0
7.379953418E2,5.236039434E1,4.886373665E0,5.777863637E-1,4.325760242E1,3.996324837E0,3.071652110E2,3.685002723E0,5.571316096E0,5.571316096E0,-1.000000000E0
7.389953270E2,5.236040023E1,4.886329579E0,6.415904267E-1,4.332142362E1,3.096700073E0,3.050163594E2,3.687486625E0,5.572929334E0,5.572929334E0,-1.000000000E0
7.399953121E2,5.236040920E1,4.886296074E0,8.230680069E-1,4.350290791E1,2.148809359E0,3.018423905E2,3.691824082E0,5.335589652E0,5.335589652E0,-1.000000000E0
7.409952972E2,5.236043170E1,4.886243904E0,1.196062430E0,4.387590071E1,2.645021788E0,2.992965516E2,3.696199581E0,5.312267668E0,5.312267668E0,-1.000000000E0
7.419952831E2,5.236045604E1,4.886193277E0,1.777731322E0,4.445756450E1,3.024843333E0,3.032375966E2,3.700656298E0,5.315412285E0,5.315412285E0,-1.000000000E0
7.429952680E2,5.236049251E1,4.886166044E0,2.058909194E0,4.473870665E1,3.112737332E0,3.255617953E2,3.703938612E0,5.298828154E0,5.298828154E0,-1.000000000E0
7.439952531E2,5.236052202E1,4.886165038E0,2.359378985E0,4.503913539E1,2.711117399E0,3.451871887E2,3.711502163E0,5.290858718E0,5.290858718E0,-1.000000000E0
7.449952390E2,5.236057907E1,4.886225701E0,2.776588012E0,4.545622890E1,3.597078332E0,2.421950102E1,3.717792724E0,5.263424581E0,5.263424581E0,-1.000000000E0
7.459952244E2,5.236062862E1,4.886270390E0,3.250014195E0,4.592955936E1,4.210979683E0,3.519253230E1,3.718433838E0,5.215344999E0,5.215344999E0,-1.000000000E0
7.469952096E2,5.236063430E1,4.886272078E0,2.747467689E0,4.542700388E1,1.346363250E0,4.334125189E1,3.722725460E0,5.135644923E0,5.135644923E0,-1.000000000E0
7.479951950E2,5.236066496E1,4.886310451E0,4.025779419E0,4.670525018E1,2.031178962E0,5.129014193E1,3.725646134E0,5.100193890E0,5.100193890E0,-1.000000000E0
7.489951805E2,5.236069065E1,4.886319425E0,3.991165700E0,4.667059503E1,1.301822684E0,4.021220263E1,3.730116723E0,5.070081197E0,5.070081197E0,-1.000000000E0
7.499951655E2,5.236072405E1,4.886356071E0,2.702624610E0,4.538198566E1,1.959118117E0,4.382221848E1,3.732781583E0,5.049618314E0,5.049618314E0,-1.000000000E0
7.509951512E2,5.236074228E1,4.886381546E0,2.034939734E0,4.471426035E1,1.405199537E0,5.230127918E1,3.737355792E0,5.006278700E0,5.006278700E0,-1.000000000E0
7.519951366E2,5.236077525E1,4.886421844E0,-1.064662687E0,4.161458814E1,2.439644850E0,4.657177118E1,3.739487238E0,5.018030646E0,5.018030646E0,-1.000000000E0
7.529951222E2,5.236078687E1,4.886446798E0,3.548342446E-1,4.303405426E1,1.433275147E0,5.086469039E1,3.743150276E0,5.039403952E0,5.039403952E0,-1.000000000E0
7.539951075E2,5.236081258E1,4.886480521E0,1.556319527E0,4.423548379E1,1.905617767E0,4.623035192E1,3.745986566E0,5.065833682E0,5.065833682E0,-1.000000000E0
7.549950930E2,5.236083394E1,4.886503362E0,1.784352685E0,4.446347362E1,1.337345798E0,4.250797988E1,3.749236906E0,5.058586913E0,5.058586913E0,-1.000000000E0
7.559950780E2,5.236086087E1,4.886521993E0,1.992685327E0,4.467175751E1,1.496431545E0,3.580959386E1,3.752788907E0,5.074217643E0,5.074217643E0,-1.000000000E0
7.569950632E2,5.236089229E1,4.886531439E0,1.993505759E0,4.467252816E1,1.495161570E0,2.902723918E1,3.756961544E0,5.082601320E0,5.082601320E0,-1.000000000E0
7.579950486E2,5.236092912E1,4.886543185E0,4.337181351E0,4.701614500E1,1.564195168E0,1.932162371E1,3.760494424E0,5.065788796E0,5.065788796E0,-1.000000000E0
7.589950336E2,5.236096041E1,4.886552155E0,3.805760244E0,4.648467456E1,1.265740085E0,1.337787835E1,3.764461149E0,4.998680691E0,4.998680691E0,-1.000000000E0
7.599950199E2,5.236099382E1,4.886572633E0,3.419032754E0,4.609788810E1,1.848317275E0,1.585940752E1,3.767096358E0,4.982705421E0,4.982705421E0,-1.000000000E0
7.609950050E2,5.236101346E1,4.886594359E0,2.323043427E0,4.500185852E1,1.242596569E0,2.638570051E1,3.769562058E0,4.946629737E0,4.946629737E0,-1.000000000E0
7.619949895E2,5.236103528E1,4.886600847E0,1.425551045E0,4.410433161E1,1.009267712E0,1.719170571E1,3.773460028E0,4.937554646E0,4.937554646E0,-1.000000000E0
7.629967579E2,5.236106531E1,4.886630447E0,1.059459475E0,4.373818057E1,1.320609458E0,2.862989372E1,3.777689736E0,4.933863215E0,4.933863215E0,-1.000000000E0
7.639967451E2,5.236109967E1,4.886657188E0,6.927339276E-1,4.337139110E1,1.807170476E0,2.879649595E1,3.779503061E0,4.931182086E0,4.931182086E0,-1.000000000E0
7.649967587E2,5.236111441E1,4.886668595E0,2.082873129E0,4.476150291E1,1.273464683E0,3.188625178E1,3.782380495E0,4.892961422E0,4.892961422E0,-1.000000000E0
7.659967463E2,5.236113967E1,4.886677816E0,1.622126396E0,4.430071521E1,1.768870583E0,2.651057170E1,3.787115550E0,4.890205252E0,4.890205252E0,-1.000000000E0
7.669967611E2,5.236117693E1,4.886711576E0,1.033985161E0,4.371250191E1,2.610193349E0,2.753162567E1,3.788674668E0,4.925382465E0,4.925382465E0,-1.000000000E0
7.679967507E2,5.236118313E1,4.886732175E0,1.258210660E0,4.393670677E1,1.285550199E0,3.461698601E1,3.792754964E0,4.910086785E0,4.910086785E0,-1.000000000E0
7.689967662E2,5.236120461E1,4.886780888E0,2.215715417E0,4.489415307E1,2.062833452E0,4.308402021E1,3.795041152E0,4.946247736E0,4.946247736E0,-1.000000000E0
7.699967531E2,5.236121441E1,4.886810485E0,2.187007723E0,4.486541445E1,1.324955614E0,5.170138397E1,3.798893147E0,4.944210256E0,4.944210256E0,-1.000000000E0
7.709967661E2,5.236123254E1,4.886858823E0,2.561678237E0,4.524003147E1,2.172103974E0,5.639662144E1,3.802050752E0,4.986084706E0,4.986084706E0,-1.000000000E0
7.719967552E2,5.236126071E1,4.886864675E0,1.687556858E0,4.436586696E1,1.392798328E0,4.083394139E1,3.807917187E0,4.966913384E0,4.966913384E0,-1.000000000E0
7.729964489E2,5.236131276E1,4.886878761E0,-5.925699500E-1,4.208565857E1,2.654024870E0,2.938250276E1,3.810083471E0,4.971861242E0,4.971861242E0,-1.000000000E0
7.739964375E2,5.236133132E1,4.886888449E0,-7.367135370E-1,4.194148320E1,1.445006007E0,2.740781887E1,3.813579206E0,4.963715281E0,4.963715281E0,-1.000000000E0
7.749964541E2,5.236134966E1,4.886930267E0,8.001271449E-2,4.275815942E1,1.190823883E0,4.402031426E1,3.817055820E0,4.962893367E0,4.962893367E0,-1.000000000E0
7.759964427E2,5.236137316E1,4.886964046E0,1.142828024E0,4.382092206E1,1.632176535E0,4.288741712E1,3.822479382E0,4.979606729E0,4.979606729E0,-1.000000000E0
7.769964586E2,5.236141569E1,4.887003139E0,3.595973139E0,4.627398458E1,2.671404410E0,3.761452685E1,3.823829074E0,5.021714332E0,5.021714332E0,-1.000000000E0
7.779964459E2,5.236142771E1,4.887000396E0,2.959529705E0,4.563752577E1,1.330051037E0,3.387172768E1,3.827510357E0,4.952695494E0,4.952695494E0,-1.000000000E0
7.789964583E2,5.236145936E1,4.887016280E0,2.774948722E0,4.545289095E1,2.037453725E0,2.935383887E1,3.829351485E0,4.983845803E0,4.983845803E0,-1.000000000E0
7.799964455E2,5.236147583E1,4.887013460E0,2.785702812E0,4.546362343E1,1.297474786E0,2.041447306E1,3.832753731E0,4.969798511E0,4.969798511E0,-1.000000000E0
7.809964663E2,5.236150627E1,4.887018622E0,2.183264492E0,4.486113919E1,1.767326046E0,1.544353650E1,3.838094710E0,4.990331872E0,4.990331872E0,-1.000000000E0
7.819964498E2,5.236155247E1,4.887040126E0,1.800114704E0,4.447791179E1,2.782233040E0,1.684566253E1,3.839438717E0,5.179092955E0,5.179092955E0,-1.000000000E0
7.829964339E2,5.236155406E1,4.887059747E0,1.522602213E0,4.420038572E1,1.332423313E0,2.849664492E1,3.843192154E0,5.132498648E0,5.132498648E0,-1.000000000E0
7.839964186E2,5.236157561E1,4.887102281E0,1.141153758E0,4.381888228E1,1.956917579E0,3.968299997E1,3.845709998E0,5.409838410E0,5.409838410E0,-1.000000000E0
7.849964033E2,5.236159618E1,4.887117787E0,1.218515311E0,4.389620585E1,1.717370775E0,3.767140039E1,3.852605480E0,5.532832567E0,5.532832567E0,-1.000000000E0
7.859963875E2,5.236164716E1,4.887175606E0,1.391033204E0,4.406861841E1,3.277137427E0,3.674242207E1,3.853295285E0,5.523085301E0,5.523085301E0,-1.000000000E0
7.869963721E2,5.236165147E1,4.887182908E0,1.520847432E0,4.419842233E1,1.316751153E0,4.007609702E1,3.856848889E0,5.384083117E0,5.384083117E0,-1.000000000E0
7.879963570E2,5.236167221E1,4.887222735E0,1.454097152E0,4.413161978E1,1.778119711E0,4.833140545E1,3.860961194E0,5.418225424E0,5.418225424E0,-1.000000000E0
7.889963439E2,5.236169700E1,4.887267667E0,2.122990106E0,4.480045179E1,2.283816083E0,5.162587618E1,3.862850590E0,5.561373031E0,5.561373031E0,-1.000000000E0
7.899963256E2,5.236171273E1,4.887278187E0,1.748615792E0,4.442604920E1,1.337669120E0,4.833776034E1,3.866953912E0,5.614058660E0,5.614058660E0,-1.000000000E0
7.909963107E2,5.236173844E1,4.887321542E0,1.050807899E0,4.372817999E1,2.071427658E0,4.975297299E1,3.871623440E0,5.866462480E0,5.866462480E0,-1.000000000E0
7.919962956E2,5.236178042E1,4.887320066E0,1.218215043E0,4.389552874E1,1.725002366E0,2.547617193E1,3.876427187E0,6.039710898E0,6.039710898E0,-1.000000000E0
7.929962802E2,5.236182325E1,4.887329334E0,1.729087941E0,4.440633586E1,1.687016879E0,2.243343122E1,3.880678030E0,6.075822826E0,6.075822826E0,-1.000000000E0
7.939962656E2,5.236186117E1,4.887337238E0,1.771367434E0,4.444855727E1,1.557904229E0,2.124178989E1,3.889654868E0,6.099553691E0,6.099553691E0,-1.000000000E0
7.949962506E2,5.236189634E1,4.887456232E0,2.644808733E0,4.532188019E1,3.078348666E0,4.624676867E1,3.896279993E0,5.805645439E0,5.805645439E0,-1.000000000E0
7.959962342E2,5.236191874E1,4.887546642E0,2.662026084E0,4.533901369E1,1.735336323E0,5.831424529E1,3.901759167E0,5.400622050E0,5.400622050E0,-1.000000000E0
7.969962200E2,5.236195533E1,4.887600698E0,2.201405386E0,4.487831013E1,1.500107156E0,5.728588956E1,3.908168128E0,5.197348661E0,5.197348661E0,-1.000000000E0
7.979962044E2,5.236200277E1,4.887654301E0,1.449216543E0,4.412602338E1,2.266482216E0,3.535749486E1,3.913101805E0,5.170640030E0,5.170640030E0,-1.000000000E0
7.989961897E2,5.236203002E1,4.887711640E0,1.818544983E0,4.449528023E1,1.499003552E0,4.709170016E1,3.919676310E0,5.117636368E0,5.117636368E0,-1.000000000E0
7.999961748E2,5.236208710E1,4.887736891E0,1.783473011E0,4.446011312E1,1.922298305E0,5.306220727E1,3.927750170E0,5.069168255E0,5.069168255E0,-1.000000000E0
8.009961598E2,5.236215963E1,4.887742272E0,2.486889076E0,4.516342372E1,1.500190575E0,4.455634893E1,3.934772057E0,5.015969173E0,5.015969173E0,-1.000000000E0
8.019961448E2,5.236222275E1,4.887738778E0,6.060759639E-1,4.328252357E1,1.858919882E0,3.406761909E1,3.941123963E0,4.998686807E0,4.998686807E0,-1.000000000E0
8.029961296E2,5.236227986E1,4.887740868E0,9.572450081E-1,4.363361082E1,1.476997309E0,1.940740743E1,3.946580026E0,4.971079581E0,4.971079581E0,-1.000000000E0
8.039961160E2,5.236232583E1,4.887768926E0,1.631283760E0,4.430756848E1,2.203334989E0,2.319945109E1,3.950043444E0,4.960807007E0,4.960807007E0,-1.000000000E0
8.049961001E2,5.236235627E1,4.887779765E0,2.229947953E0,4.490618346E1,1.125978244E0,2.985798153E1,3.955830820E0,4.930065027E0,4.930065027E0,-1.000000000E0
8.059960856E2,5.236240280E1,4.887817953E0,2.139902600E0,4.481605037E1,2.189773052E0,3.277611260E1,3.958301529E0,4.940482322E0,4.940482322E0,-1.000000000E0
8.069960706E2,5.236242039E1,4.887840195E0,1.058489177E0,4.373459928E1,1.066555808E0,4.699696486E1,3.962524353E0,4.936663461E0,4.936663461E0,-1.000000000E0
